text,label,label_name
"i normally don't use atms, but i was in a rush today and had to withdraw some cash. the atm gave me the wrong amount of money and now my app is not showing the same amount as it should. what do i do?",28,wrong_amount_of_cash_received
i have a missing refund,20,Refund_not_showing_up
i have a friend who needs money as soon as possibly. if i were to transfer it how long will it take to get to her?,27,transfer_not_received_by_recipient
the amount of exchange was not correct for the item i bought.,9,card_payment_wrong_exchange_rate
there is a direct debit transaction that i did not authorize,14,direct_debit_payment_not_recognised
i'm still waiting for the top-up!,18,pending_top_up
there's a payment with my card that i didn't perform. i don't know that name shown.,8,card_payment_not_recognised
can i track when my card will be delivered?,5,card_arrival
i am having trouble transferring money to a beneficiery.,3,beneficiary_not_allowed
please help! i need a refund on a transaction on something i bought and i need the refund right away!,21,request_refund
i did a payment but the app cancelled it.,22,reverted_card_payment?
i tried using my atm card at your notting hill location today. it did not work. am i doing something wrong?,13,declined_cash_withdrawal
why was i charged an extra fee when using the card?,7,card_payment_fee_charged
my top-up has been reverted and i would like to know why.,24,top_up_reverted
how long do top-ups take to go through,18,pending_top_up
what do i do to activate my new card?,0,activate_my_card
how can i get a refund for something i just bought?,21,request_refund
"the cheque i sent a few days ago has not been deposited yet, what is the hold up?",2,balance_not_updated_after_cheque_or_cash_deposit
i paid with a card and there is an extra charge. why?,7,card_payment_fee_charged
i was not distributed the correct amount of cash that i asked for,28,wrong_amount_of_cash_received
i didn't know i was going to get charged to use my card.,7,card_payment_fee_charged
why am i unable to withdraw money even though in the past i've done it just fine?,13,declined_cash_withdrawal
"i made a big purchase that i regretted and cancelled, the merchant said that my refund was submitted. can you confirm to me that all of my money was truly returned to me?",20,Refund_not_showing_up
why isn't my beneficiary allowed?,3,beneficiary_not_allowed
why would you decline my card?,12,declined_card_payment
i sent a payment to the wrong account number - can that transaction be reversed? i am worried about accidentally giving my money away.,4,cancel_transfer
"i just got a new card, and i want to know how to activate.",0,activate_my_card
please explain why my payment was declined? i thought everything was good.,12,declined_card_payment
how do i get my money back for something i bought?,21,request_refund
i tried activating my plug-in and it didn't piece of work,0,activate_my_card
i cannot make a transfer to another account.,3,beneficiary_not_allowed
what does it mean when a payment is pending?,16,pending_card_payment
i've changed my mind on an item. how do i get a refund?,21,request_refund
what is this fee for transferring money?,26,transfer_fee_charged
could you please recommend what i should do if my card keeps getting declined? i planned to top-up today but i am unable to get it to work. i need a fast solution to this problem.,23,top_up_failed
my card is showing the same transaction over and over again.,25,transaction_charged_twice
i have not received a refund.,20,Refund_not_showing_up
i entered the correct pin but i still couldnt get funds.,13,declined_cash_withdrawal
card refund is not showing up in my statement.,20,Refund_not_showing_up
why did you revert my top up?,24,top_up_reverted
"i am calling because the atm didn't give me the right amount of cash, but my app shows the actual amount i wanted to withdraw. what should i do to get my money back?",28,wrong_amount_of_cash_received
top up did not work on the app.,23,top_up_failed
why isn't the recipient seeing the transaction? i just sent the money.,27,transfer_not_received_by_recipient
"i made a transfer and according to the receiver ""they haven't received the right amount"" its lesser than it should be.now i have to transfer more money to make up for the missing amount . can you please help me about this,what should be done",26,transfer_fee_charged
i placed a cash deposit in my account but i can't see it yet.,2,balance_not_updated_after_cheque_or_cash_deposit
what do i do if the exchange rate was wrong for the item i bought overseas?,9,card_payment_wrong_exchange_rate
under what condition will my payment revert?,22,reverted_card_payment?
i was unable to activate my card.,0,activate_my_card
it's been some time since refilled the top-up.,18,pending_top_up
i am confused why there is cash i did not accept in my account,11,cash_withdrawal_not_recognised
after going over my transactions for the last couple of months i noticed a pretty large charge that i know i did not make. i know it's been a while but can i still dispute this charge?,14,direct_debit_payment_not_recognised
i am still waiting for a transfer to show up,19,pending_transfer
please explain the charge of 1l in error. i have purchased nothing in this amount.,15,extra_charge_on_statement
my transfer to a beneficiary was rejected.,3,beneficiary_not_allowed
how can i check how much free spending i have left? i have some big purchases coming up and want to know where i can look for any info.,7,card_payment_fee_charged
i need to cancel my recent transfer. i made a mistake. please help quickly before the transfer goes through.,4,cancel_transfer
"i have made a payment by my card, and its still pending since a long time. could you please tell me when it will process.",16,pending_card_payment
why is this fee being charged to me after using my card?,7,card_payment_fee_charged
i think i was double charged,25,transaction_charged_twice
i would like my refund for this item i bought.,21,request_refund
"it seems i've suddenly been charged for my recent atm cash withdrawal. what's up with that? i though withdrawals are free, you never charged me so far!",10,cash_withdrawal_charge
